epoch,dice loss,BCE loss,MSE loss
0.0,0.8119929432868958,0.6710002422332764,0.6512238383293152
0.33333333333333337,0.35442858934402466,0.16757260262966156,0.3177686929702759
0.6666666666666667,0.27456915378570557,0.10336925089359283,0.20291993021965027
1.0,0.1929694414138794,0.06823013722896576,0.1652112901210785
1.3333333333333335,0.1446155309677124,0.05465910583734512,0.14224182069301605
1.666666666666667,0.11607521772384644,0.051789067685604095,0.14335107803344727
2.0,0.1079971194267273,0.051157064735889435,0.10301507264375687
2.3333333333333335,0.0792589783668518,0.03363798186182976,0.08645784854888916
2.666666666666667,0.06804227828979492,0.035418953746557236,0.07762520015239716
3.0000000000000004,0.05828976631164551,0.028425944969058037,0.06939385086297989
3.333333333333334,0.051504433155059814,0.02676326036453247,0.06712023168802261
3.666666666666667,0.05219334363937378,0.024901049211621284,0.06960500776767731
4.0,0.057166457176208496,0.030247358605265617,0.06651034951210022
4.333333333333334,0.041577279567718506,0.026622455567121506,0.06670292466878891
4.666666666666667,0.04913783073425293,0.029896333813667297,0.05843619257211685
5.000000000000001,0.041562438011169434,0.02238040417432785,0.04328041151165962
5.333333333333334,0.03738611936569214,0.02202458679676056,0.03987395390868187
5.666666666666667,0.04358243942260742,0.030930237844586372,0.04181757569313049
6.000000000000001,0.03890472650527954,0.023022562265396118,0.042951542884111404
6.333333333333334,0.036195993423461914,0.021442562341690063,0.03629749268293381
6.666666666666668,0.03228557109832764,0.017788145691156387,0.040084224194288254
7.000000000000001,0.03791189193725586,0.023076022043824196,0.034296758472919464
7.333333333333334,0.03359663486480713,0.01684265024960041,0.032559871673583984
7.666666666666668,0.03285771608352661,0.019877146929502487,0.033158816397190094
8.0,0.03297311067581177,0.021409563720226288,0.032256118953228
8.333333333333334,0.027518391609191895,0.017162151634693146,0.03061497211456299
8.666666666666668,0.02738863229751587,0.014969971030950546,0.02667630836367607
9.000000000000002,0.0291709303855896,0.01762489043176174,0.024399176239967346
9.333333333333334,0.02736043930053711,0.015600082464516163,0.024062585085630417
9.666666666666668,0.03300654888153076,0.022760629653930664,0.03584117442369461
10.000000000000002,0.031049668788909912,0.018184702843427658,0.02334464155137539
10.333333333333334,0.042627573013305664,0.03125002607703209,0.03478784114122391
10.666666666666668,0.02710646390914917,0.017864065244793892,0.02551283687353134
11.000000000000002,0.0224645733833313,0.012732233852148056,0.024737946689128876
11.333333333333334,0.027445435523986816,0.016383400186896324,0.023480989038944244
11.666666666666668,0.02742248773574829,0.017133397981524467,0.020290657877922058
12.000000000000002,0.026424884796142578,0.01911865547299385,0.017835473641753197
12.333333333333334,0.021019399166107178,0.012064486742019653,0.020434681326150894
12.666666666666668,0.02641218900680542,0.017841845750808716,0.018973207101225853
13.000000000000002,0.02687704563140869,0.01753530465066433,0.01880910061299801
13.333333333333336,0.02284848690032959,0.014555667527019978,0.020800858736038208
13.666666666666668,0.026731550693511963,0.020631840452551842,0.019016867503523827
14.000000000000002,0.024804353713989258,0.014405503869056702,0.01715627685189247
14.333333333333336,0.02399688959121704,0.0127776013687253,0.021093975752592087
14.666666666666668,0.022979140281677246,0.01380577776581049,0.014401845633983612
15.000000000000002,0.024958908557891846,0.014218517579138279,0.017822349444031715
15.333333333333336,0.025290310382843018,0.016297973692417145,0.013720676302909851
15.666666666666668,0.02816939353942871,0.01829325221478939,0.01615988276898861
16.0,0.022731006145477295,0.014078888110816479,0.013021881692111492
16.333333333333336,0.021900177001953125,0.01686534844338894,0.01146174781024456
16.666666666666668,0.020282089710235596,0.01123613677918911,0.01042130496352911
17.000000000000004,0.02002030611038208,0.012305347248911858,0.011761271394789219
17.333333333333336,0.019817352294921875,0.011937067843973637,0.012114472687244415
17.666666666666668,0.023248136043548584,0.01388068962842226,0.015959110110998154
18.000000000000004,0.03163081407546997,0.022092550992965698,0.012762671336531639
18.333333333333336,0.022106587886810303,0.016322625800967216,0.01323266513645649
18.666666666666668,0.026276707649230957,0.018464908003807068,0.013527830131351948
19.000000000000004,0.024842798709869385,0.01406608335673809,0.02648545801639557
19.333333333333336,0.02093273401260376,0.013366101309657097,0.01635259948670864
19.666666666666668,0.021678268909454346,0.012959640473127365,0.014424165710806847
20.000000000000004,0.02168804407119751,0.012310948222875595,0.0
20.333333333333336,0.020474553108215332,0.010831447318196297,0.0
20.666666666666668,0.021885216236114502,0.015028991736471653,0.0
21.000000000000004,0.019599318504333496,0.012484955601394176,0.0
21.333333333333336,0.016402721405029297,0.009478597901761532,0.0
21.666666666666668,0.016043901443481445,0.00977433379739523,0.0
22.000000000000004,0.018981993198394775,0.01257128082215786,0.0
22.333333333333336,0.0206376314163208,0.013188386335968971,0.0
22.666666666666668,0.024113476276397705,0.01646922156214714,0.0
23.000000000000004,0.016409754753112793,0.009424673393368721,0.0
23.333333333333336,0.018837451934814453,0.0107685262337327,0.0
23.666666666666668,0.021310269832611084,0.01311014499515295,0.0
24.000000000000004,0.022012531757354736,0.013436831533908844,0.0
24.333333333333336,0.020403802394866943,0.012171978130936623,0.0
24.666666666666668,0.017659544944763184,0.00993628054857254,0.0
25.000000000000004,0.0157090425491333,0.010010214522480965,0.0
25.333333333333336,0.018523097038269043,0.012511547654867172,0.0
25.666666666666668,0.01687145233154297,0.009076891466975212,0.0
26.000000000000004,0.01734369993209839,0.011748047545552254,0.0
26.333333333333336,0.018902122974395752,0.010802972130477428,0.0
26.66666666666667,0.019253075122833252,0.011302939616143703,0.0
27.000000000000004,0.014732122421264648,0.008300526067614555,0.0
27.333333333333336,0.025657474994659424,0.016447242349386215,0.0
27.66666666666667,0.015604019165039062,0.008816726505756378,0.0
28.000000000000004,0.018917202949523926,0.012095172889530659,0.0
28.333333333333336,0.017741620540618896,0.010191886685788631,0.0
28.66666666666667,0.015428245067596436,0.010031134821474552,0.0
29.000000000000004,0.015530645847320557,0.010179177857935429,0.0
29.333333333333336,0.017914533615112305,0.011685782112181187,0.0
29.666666666666668,0.019714295864105225,0.013023816980421543,0.0
